,team,half,min,x_start,y_start,type_def,game
736,Nigeria,2,58,32.76,69.44,Tackle,Nigeria vs Argentina
737,Nigeria,2,58,36.239999999999995,74.88,Tackle,Nigeria vs Argentina
738,Argentina,2,58,70.8,9.120000000000001,Tackle,Nigeria vs Argentina
739,Nigeria,2,61,69.12,25.84,Tackle,Nigeria vs Argentina
740,Argentina,2,61,31.92,42.24,Tackle,Nigeria vs Argentina
741,Nigeria,2,61,21.36,23.840000000000003,Tackle,Nigeria vs Argentina
742,Nigeria,2,66,57.12,62.56,Tackle,Nigeria vs Argentina
743,Argentina,2,67,39.35999999999999,8.959999999999999,Tackle,Nigeria vs Argentina
744,Nigeria,2,67,80.75999999999999,75.2,Tackle,Nigeria vs Argentina
745,Nigeria,2,67,40.08,38.88,Tackle,Nigeria vs Argentina
746,Argentina,2,69,20.16,69.67999999999999,Tackle,Nigeria vs Argentina
747,Nigeria,2,73,73.8,3.5200000000000005,Tackle,Nigeria vs Argentina
748,Nigeria,2,77,9.96,76.16000000000001,Tackle,Nigeria vs Argentina
749,Nigeria,2,78,8.88,22.72,Tackle,Nigeria vs Argentina
750,Nigeria,2,78,3.48,16.64,Tackle,Nigeria vs Argentina
751,Argentina,2,80,41.279999999999994,60.48,Tackle,Nigeria vs Argentina
752,Nigeria,2,81,106.2,42.160000000000004,Tackle,Nigeria vs Argentina
753,Argentina,2,83,21.36,76.96000000000001,Tackle,Nigeria vs Argentina
754,USA,1,6,26.16,77.60000000000001,Tackle,USA vs Germany
755,Germany,1,9,30.72,1.8399999999999999,Tackle,USA vs Germany
756,Germany,1,12,34.32,74.08,Tackle,USA vs Germany
757,USA,1,14,12.239999999999998,53.52000000000001,Tackle,USA vs Germany
758,Germany,1,17,74.16,77.60000000000001,Tackle,USA vs Germany
759,USA,1,19,37.8,44.96000000000001,Tackle,USA vs Germany
760,USA,1,19,30.24,25.44,Tackle,USA vs Germany
761,USA,1,22,32.64,77.68,Tackle,USA vs Germany
762,USA,1,23,30.96,28.160000000000004,Tackle,USA vs Germany
763,Germany,1,23,79.91999999999999,64.16000000000001,Tackle,USA vs Germany
764,Germany,1,24,16.56,53.6,Tackle,USA vs Germany
765,Germany,1,30,71.28,42.72,Tackle,USA vs Germany
766,USA,1,33,80.28,3.04,Tackle,USA vs Germany
767,USA,1,33,80.28,3.6799999999999997,Tackle,USA vs Germany
768,Germany,1,33,31.08,65.92,Tackle,USA vs Germany
769,Germany,1,34,76.2,23.6,Tackle,USA vs Germany
770,Germany,1,34,81.11999999999999,59.6,Tackle,USA vs Germany
771,USA,1,36,54.6,45.52,Tackle,USA vs Germany
772,USA,1,37,24.24,21.92,Tackle,USA vs Germany
773,Germany,1,40,1.92,7.359999999999999,Tackle,USA vs Germany
774,USA,1,45,37.8,32.480000000000004,Tackle,USA vs Germany
775,USA,2,61,32.64,22.64,Tackle,USA vs Germany
776,USA,2,62,13.44,75.67999999999999,Tackle,USA vs Germany
777,Germany,2,62,108.11999999999999,12.56,Tackle,USA vs Germany
778,Germany,2,70,43.199999999999996,73.76,Tackle,USA vs Germany
779,Germany,2,71,27.479999999999997,17.28,Tackle,USA vs Germany
780,Germany,2,72,28.56,42.72,Tackle,USA vs Germany
781,USA,2,72,90.6,25.040000000000003,Tackle,USA vs Germany
782,USA,2,78,8.52,63.52000000000001,Tackle,USA vs Germany
783,USA,2,78,10.319999999999999,76.48,Tackle,USA vs Germany
784,USA,2,79,31.32,37.839999999999996,Tackle,USA vs Germany
785,Germany,2,79,106.32,61.68,Tackle,USA vs Germany
786,Germany,2,82,61.199999999999996,42.72,Tackle,USA vs Germany
787,USA,2,82,16.32,22.080000000000002,Tackle,USA vs Germany
788,USA,2,84,67.55999999999999,7.76,Tackle,USA vs Germany
789,Germany,2,87,63.72,6.48,Tackle,USA vs Germany
790,Germany,2,87,39.35999999999999,3.5200000000000005,Tackle,USA vs Germany
791,Algeria,1,0,38.64,22.880000000000003,Tackle,Algeria vs Russia
792,Algeria,1,1,48.48,10.72,Tackle,Algeria vs Russia
793,Russia,1,3,54.959999999999994,51.28,Tackle,Algeria vs Russia
794,Algeria,1,9,44.04,64.0,Tackle,Algeria vs Russia
795,Russia,1,20,49.68,4.16,Tackle,Algeria vs Russia
796,Algeria,1,22,48.72,1.92,Tackle,Algeria vs Russia
797,Algeria,1,23,22.92,30.24,Tackle,Algeria vs Russia
798,Russia,1,24,43.199999999999996,10.4,Tackle,Algeria vs Russia
799,Russia,1,24,36.96,44.480000000000004,Tackle,Algeria vs Russia
800,Russia,1,24,34.08,2.4000000000000004,Tackle,Algeria vs Russia
801,Algeria,1,27,52.8,77.76,Tackle,Algeria vs Russia
802,Russia,1,30,12.48,14.56,Tackle,Algeria vs Russia
803,Russia,1,33,23.76,14.0,Tackle,Algeria vs Russia
804,Russia,1,36,45.84,6.640000000000001,Tackle,Algeria vs Russia
805,Algeria,1,36,40.32,2.5600000000000005,Tackle,Algeria vs Russia
806,Russia,1,36,40.199999999999996,62.160000000000004,Tackle,Algeria vs Russia
807,Russia,1,41,17.76,2.72,Tackle,Algeria vs Russia
808,Russia,1,42,36.96,45.6,Tackle,Algeria vs Russia
809,Russia,1,43,39.35999999999999,41.760000000000005,Tackle,Algeria vs Russia
810,Russia,1,45,35.52,10.16,Tackle,Algeria vs Russia
811,Russia,2,45,25.92,13.200000000000001,Tackle,Algeria vs Russia
812,Algeria,2,47,78.36,44.160000000000004,Tackle,Algeria vs Russia
813,Russia,2,49,2.64,6.16,Tackle,Algeria vs Russia
814,Algeria,2,51,29.04,21.12,Tackle,Algeria vs Russia
815,Algeria,2,51,32.76,12.48,Tackle,Algeria vs Russia
816,Algeria,2,58,112.55999999999999,76.64,Tackle,Algeria vs Russia
817,Algeria,2,60,33.839999999999996,72.48,Tackle,Algeria vs Russia
818,Algeria,2,61,17.76,73.04,Tackle,Algeria vs Russia
819,Russia,2,62,41.04,76.96000000000001,Tackle,Algeria vs Russia
820,Algeria,2,62,68.28,3.44,Tackle,Algeria vs Russia
821,Algeria,2,63,45.959999999999994,32.88,Tackle,Algeria vs Russia
822,Algeria,2,63,43.440000000000005,8.32,Tackle,Algeria vs Russia
823,Algeria,2,65,1.56,13.36,Tackle,Algeria vs Russia
824,Algeria,2,68,11.4,78.08,Tackle,Algeria vs Russia
825,Russia,2,71,3.0,20.8,Tackle,Algeria vs Russia
826,Russia,2,77,75.6,59.36000000000001,Tackle,Algeria vs Russia
827,Algeria,2,83,56.64,12.32,Tackle,Algeria vs Russia
828,Russia,2,84,69.12,70.16000000000001,Tackle,Algeria vs Russia
829,Algeria,2,89,6.96,5.920000000000001,Tackle,Algeria vs Russia
830,Russia,2,92,1.68,1.92,Tackle,Algeria vs Russia
831,Algeria,2,92,38.879999999999995,68.64,Tackle,Algeria vs Russia
832,Brazil,1,0,69.6,14.719999999999999,Tackle,Brazil vs Chile
833,Brazil,1,8,85.2,4.16,Tackle,Brazil vs Chile
834,Brazil,1,8,32.52,39.84,Tackle,Brazil vs Chile
835,Chile,1,10,42.24,24.480000000000004,Tackle,Brazil vs Chile
836,Brazil,1,10,76.08,66.48,Tackle,Brazil vs Chile
837,Chile,1,10,36.239999999999995,7.76,Tackle,Brazil vs Chile
838,Chile,1,11,11.52,10.72,Tackle,Brazil vs Chile
839,Brazil,1,11,80.75999999999999,57.2,Tackle,Brazil vs Chile
840,Brazil,1,19,78.96,19.52,Tackle,Brazil vs Chile
841,Brazil,1,22,41.279999999999994,30.400000000000002,Tackle,Brazil vs Chile
842,Brazil,1,24,32.16,36.0,Tackle,Brazil vs Chile
843,Brazil,1,30,76.8,51.2,Tackle,Brazil vs Chile
844,Brazil,1,33,26.88,77.84,Tackle,Brazil vs Chile
845,Brazil,1,35,73.44,23.44,Tackle,Brazil vs Chile
846,Chile,1,35,48.48,69.67999999999999,Tackle,Brazil vs Chile
847,Brazil,1,40,84.6,34.32,Tackle,Brazil vs Chile
848,Chile,1,40,33.12,38.480000000000004,Tackle,Brazil vs Chile
849,Chile,1,42,10.799999999999999,78.80000000000001,Tackle,Brazil vs Chile
850,Chile,1,42,3.12,71.92,Tackle,Brazil vs Chile
851,Brazil,1,44,75.6,31.439999999999998,Tackle,Brazil vs Chile
852,Chile,1,46,29.639999999999997,25.28,Tackle,Brazil vs Chile
853,Chile,2,45,11.28,15.280000000000001,Tackle,Brazil vs Chile
854,Brazil,2,47,58.559999999999995,4.960000000000001,Tackle,Brazil vs Chile
855,Chile,2,50,53.52,34.32,Tackle,Brazil vs Chile
856,Chile,2,50,56.4,69.76,Tackle,Brazil vs Chile
857,Chile,2,51,45.35999999999999,55.120000000000005,Tackle,Brazil vs Chile
858,Chile,2,52,33.36,19.36,Tackle,Brazil vs Chile
859,Brazil,2,52,86.88000000000001,60.96000000000001,Tackle,Brazil vs Chile
860,Brazil,2,53,67.67999999999999,72.48,Tackle,Brazil vs Chile
861,Brazil,2,55,35.52,11.040000000000001,Tackle,Brazil vs Chile
862,Chile,2,57,25.56,1.2800000000000002,Tackle,Brazil vs Chile
863,Brazil,2,59,33.6,74.88,Tackle,Brazil vs Chile
864,Brazil,2,61,18.84,43.44,Tackle,Brazil vs Chile
865,Brazil,2,63,24.720000000000002,76.64,Tackle,Brazil vs Chile
866,Brazil,2,65,73.2,2.2399999999999998,Tackle,Brazil vs Chile
867,Chile,2,67,48.48,1.36,Tackle,Brazil vs Chile
868,Chile,2,75,31.08,18.0,Tackle,Brazil vs Chile
869,Brazil,2,76,43.92,20.32,Tackle,Brazil vs Chile
870,Brazil,2,77,32.64,46.72,Tackle,Brazil vs Chile
871,Brazil,2,78,78.11999999999999,10.88,Tackle,Brazil vs Chile
872,Chile,2,86,50.4,14.56,Tackle,Brazil vs Chile
873,Chile,2,87,7.919999999999999,14.880000000000003,Tackle,Brazil vs Chile
874,Brazil,2,88,53.04,46.080000000000005,Tackle,Brazil vs Chile
875,Chile,2,90,116.39999999999999,1.4400000000000002,Tackle,Brazil vs Chile
876,Chile,3,93,56.52,46.96000000000001,Tackle,Brazil vs Chile
877,Chile,3,97,34.8,77.44,Tackle,Brazil vs Chile
878,Chile,3,98,51.84,67.92,Tackle,Brazil vs Chile
879,Chile,3,99,31.2,77.44,Tackle,Brazil vs Chile
880,Brazil,3,100,46.92,72.08,Tackle,Brazil vs Chile
881,Brazil,3,102,87.71999999999998,4.0,Tackle,Brazil vs Chile
882,Brazil,3,104,31.32,50.88,Tackle,Brazil vs Chile
883,Chile,4,105,52.199999999999996,4.4799999999999995,Tackle,Brazil vs Chile
884,Brazil,4,112,47.879999999999995,22.880000000000003,Tackle,Brazil vs Chile
885,Chile,4,112,69.0,59.52000000000001,Tackle,Brazil vs Chile
886,Chile,4,113,37.199999999999996,26.8,Tackle,Brazil vs Chile
887,Chile,4,115,35.279999999999994,77.92000000000002,Tackle,Brazil vs Chile
888,Chile,4,117,32.64,14.56,Tackle,Brazil vs Chile
889,Chile,4,118,30.479999999999997,61.44,Tackle,Brazil vs Chile
890,Brazil,4,119,15.96,77.28,Tackle,Brazil vs Chile
891,Brazil,4,120,31.799999999999997,55.04,Tackle,Brazil vs Chile
892,Chile,4,120,11.76,57.92000000000001,Tackle,Brazil vs Chile
893,Netherlands,1,27,35.52,38.0,Tackle,Netherlands vs Mexico
894,Mexico,1,29,66.72,2.8800000000000003,Tackle,Netherlands vs Mexico
895,Netherlands,1,36,24.0,57.28,Tackle,Netherlands vs Mexico
